,log10(ObjectID),period(days),lower error (days),upper error(days),significance,band pair1,band pair2,iou
2256,6.161850250532377,,,,,13.0,12.0,
2257,6.161882560882263,,,,,13.0,12.0,
2258,6.161899014303372,202.42914979757063,7.775610152400645,0.4298274261030883,1.0,13.0,12.0,0.9842224602637997
2259,6.161918757585923,192.86403085824472,18.781893157330813,6.669624734820218,1.0,13.0,12.0,0.9874865682923182
2260,6.161948370826962,218.6987424822305,8.65804951662031,1.464393713583803,1.0,13.0,12.0,0.7513523720842643
2261,6.161983066601076,278.35768963117584,15.025313998550928,1.2320374058610923,0.94,13.0,12.0,0.9978133422043028
2262,6.16200160975753,,,,,13.0,12.0,
2263,6.162019853058159,128.90750886239107,4.731647758276637,0.703409466018428,1.0,13.0,12.0,0.9596790201642902
2264,6.1620398898987245,,,,,13.0,12.0,
2265,6.162046169912207,202.42914979757063,2.4103648933258626,5.057390805659821,1.0,13.0,12.0,0.8721435589645533
2266,6.16205394504118,298.73039581777425,16.617624120961466,17.25420365511377,1.0,13.0,12.0,0.0
2267,6.162078166666078,,,,,13.0,12.0,
2268,6.1620907254953226,188.41262364578407,11.308464544103032,3.0188211506116147,1.0,13.0,12.0,0.9756345587824844
2269,6.162093715639234,,,,,13.0,12.0,
2270,6.162099097846394,,,,,13.0,12.0,
2271,6.162132286650041,,,,,13.0,12.0,
2272,6.1622130055860636,,,,,13.0,12.0,
2273,6.162213304517202,,,,,13.0,12.0,
2274,6.162298491507096,,,,,13.0,12.0,
2275,6.162308951915331,,,,,13.0,12.0,
2276,6.162316423481247,,,,,13.0,12.0,
2277,6.1623265846046165,188.41262364578407,11.297618430365958,3.3222585979922883,1.0,13.0,12.0,0.9918458750402952
2278,6.162362146664337,202.42914979757063,8.347506576646424,4.795372893918085,0.96,13.0,12.0,0.8714307386855944
2279,6.162372605539505,278.35768963117584,16.81584643757975,13.71411657090431,1.0,13.0,12.0,0.6255270020188651
2280,6.162464334023552,207.57654385054468,10.042820273995687,6.396816381511286,1.0,13.0,12.0,0.40664692860981966
2281,6.162466425326606,,,,,13.0,12.0,
2282,6.162469412884928,197.53086419753063,9.097419594293456,7.259097965304591,1.0,13.0,12.0,0.5820003547370729
2283,6.162502872134117,197.53086419753063,12.54661284107857,0.2617571869266157,1.0,13.0,12.0,0.9936062381745634
2284,6.162518405909317,,,,,13.0,12.0,
2285,6.162593677104163,,,,,13.0,12.0,
2286,6.1626420588413096,,,,,13.0,12.0,
2287,6.162740896130762,184.1620626151011,5.719298519422779,2.3344406811336285,1.0,13.0,12.0,0.8926508611695645
2288,6.1627722446506015,,,,,13.0,12.0,
2289,6.1627859775750835,,,,,13.0,12.0,
2290,6.162870156883165,260.5863192182408,12.82583791531954,2.966852943408412,1.0,13.0,12.0,0.9592626648511384
2291,6.162901794531964,197.53086419753063,5.649730207255601,6.621098470500442,1.0,13.0,12.0,0.0
2292,6.162940592275693,212.99254526091565,10.371773806970907,2.079789122131956,1.0,13.0,12.0,0.9763315529378728
2293,6.163022056257438,,,,,13.0,12.0,
2294,6.1630277253431265,162.20600162205983,8.143573538417655,1.1480790360897115,1.0,13.0,12.0,0.3069134717124436
2295,6.163042345275239,176.21145374449318,10.34334279623397,2.9483937681221164,1.0,13.0,12.0,0.990414686247967
2296,6.163046820666273,,,,,13.0,12.0,
2297,6.163085903787937,,,,,13.0,12.0,
2298,6.16310320664219,,,,,13.0,12.0,
2299,6.1631393017569795,298.73039581777425,25.112023251040057,3.720975375417538,1.0,13.0,12.0,0.9879320307775593
2300,6.163181359222087,278.35768963117584,15.066278376558785,4.915595877209569,1.0,13.0,12.0,0.9648566862727688
2301,6.163205219802774,288.1844380403456,35.166707203427336,13.506758637650025,1.0,13.0,12.0,0.9961014149169464
2302,6.163252340598727,,,,,13.0,12.0,
2303,6.163290510659831,207.57654385054468,14.41327186831407,2.5253725878758644,1.0,13.0,12.0,0.9818975022049646
2304,6.1632940889310674,202.42914979757063,12.808641765541497,0.2775059935547688,1.0,13.0,12.0,0.9955276906120218
2305,6.163295281681595,,,,,13.0,12.0,
2306,6.163372803440178,,,,,13.0,12.0,
2307,6.163393076079054,,,,,13.0,12.0,
2308,6.1634050007187104,,,,,13.0,12.0,
2309,6.163406491275646,,,,,13.0,12.0,
2310,6.163425569952608,212.99254526091565,7.968680221836877,3.9597487865780474,1.0,13.0,12.0,0.9788000636460414
2311,6.163464619006175,,,,,13.0,12.0,
2312,6.163492934825959,,,,,13.0,12.0,
2313,6.16350247237065,184.1620626151011,9.265578459278572,2.366355258756016,1.0,13.0,12.0,0.9980423190904136
2314,6.163505154767357,,,,,13.0,12.0,
2315,6.163549858940172,207.57654385054468,12.354730654178836,7.670076198470127,1.0,13.0,12.0,0.8838458377000327
2316,6.163558203209465,269.1790040376848,6.293016605112655,5.292266536682575,1.0,13.0,12.0,0.0
2317,6.1635677393209205,224.7191011235953,6.983161013911968,4.474423970362039,1.0,13.0,12.0,0.19197159286832582
2318,6.1635760832466815,,,,,13.0,12.0,
2319,6.163605583698827,,,,,13.0,12.0,
2320,6.163615118769983,,,,,13.0,12.0,
2321,6.163624951592858,,,,,13.0,12.0,
2322,6.16364461657076,,,,,13.0,12.0,
2323,6.163705989411861,,,,,13.0,12.0,
2324,6.163746502651554,252.5252525252523,11.992417627114776,6.150069954722767,0.98,13.0,12.0,0.9088437309569004
2325,6.163747098406294,137.59889920880616,6.635760179035088,2.535267705676546,1.0,13.0,12.0,0.9401960010686289
2326,6.1637908841423314,260.5863192182408,8.570347054143497,3.884776130826879,0.96,13.0,12.0,0.9709954793605807
2327,6.163796543201029,252.5252525252523,6.540886814641283,2.615617798696832,1.0,13.0,12.0,0.8568678102444411
2328,6.163823348266662,269.1790040376848,14.525986431022602,5.108398908938909,0.96,13.0,12.0,0.6187232666063919
2329,6.163837941440181,,,,,13.0,12.0,
2330,6.163869806461614,,,,,13.0,12.0,
2331,6.163884100291043,162.20600162205983,6.215272789718767,1.0705727946082677,1.0,13.0,12.0,0.4945757928284247
2332,6.16388469585706,,,,,13.0,12.0,
2333,6.163893927025885,,,,,13.0,12.0,
2334,6.163908815594417,,,,,13.0,12.0,
2335,6.163922512626684,269.1790040376848,7.24126607492633,0.2270649772839874,0.96,13.0,12.0,0.9708033968021377
2336,6.16401004432654,,,,,13.0,12.0,
2337,6.164015998223107,165.4944145635083,6.450392562487167,0.5053887908183867,1.0,13.0,12.0,0.9760192943111181
2338,6.164061245169741,,,,,13.0,12.0,
2339,6.164102618185605,,,,,13.0,12.0,
2340,6.164121666306684,,,,,13.0,12.0,
2341,6.164135059016607,278.35768963117584,8.586350380501472,5.645088875006422,0.98,13.0,12.0,0.7480974624008575
2342,6.164160950418091,278.35768963117584,11.352112656274528,6.854356105347904,1.0,13.0,12.0,0.689654814236213
2343,6.164168687778735,192.86403085824472,12.79126626692826,5.330303468109236,1.0,13.0,12.0,0.9596785090106803
2344,6.164188923301033,288.1844380403456,12.81487014471304,9.61445689010634,1.0,13.0,12.0,0.6324151869388744
2345,6.164202313937087,,,,,13.0,12.0,
2346,6.1642525995281146,,,,,13.0,12.0,
2347,6.164254087178819,278.35768963117584,16.951758660298083,4.302148899882923,1.0,13.0,12.0,0.858742103555313
2348,6.164269855963002,197.53086419753063,13.794014930192418,6.5124823682678254,0.98,13.0,12.0,0.9701226023455604
2349,6.164281161531331,298.73039581777425,25.30840596890596,6.043972671294739,0.96,13.0,12.0,0.9914460816299082
2350,6.164293656817088,188.41262364578407,10.59740735077105,3.6094743462291774,1.0,13.0,12.0,0.9922259922325107
2351,6.164315373958335,192.86403085824472,12.144415285004044,3.024565549855538,1.0,13.0,12.0,0.9950701675894409
2352,6.164327570780612,252.5252525252523,10.771841533166992,1.3064568252155482,1.0,13.0,12.0,0.995318236150784
2353,6.1643962830613,184.1620626151011,9.108345321333816,3.007899414911577,1.0,13.0,12.0,0.9750453540035009
2354,6.164418292488658,,,,,13.0,12.0,
2355,6.164431676054529,188.41262364578407,11.548927123555616,4.4130246322365,1.0,13.0,12.0,0.9992898133228986
2356,6.164435542341219,212.99254526091565,8.10522868455368,2.8599702942612737,1.0,13.0,12.0,0.9963556375910096
2357,6.164448330582757,,,,,13.0,12.0,
2358,6.164466471395706,,,,,13.0,12.0,
2359,6.164468553079873,269.1790040376848,25.30353126259314,2.308683446470411,1.0,13.0,12.0,0.9992153494263951
2360,6.164486693048149,165.4944145635083,8.666951911984171,0.1933833745027016,1.0,13.0,12.0,0.9936871277790751
2361,6.1645256468128755,212.99254526091565,9.45617247296417,0.5760831252592311,1.0,13.0,12.0,0.054947466460744554
2362,6.164585408773988,260.5863192182408,8.783715767976162,3.874949361328106,0.98,13.0,12.0,0.9752973595631999
2363,6.164593435873614,,,,,13.0,12.0,
2364,6.16460443573214,,,,,13.0,12.0,
2365,6.164610084199874,288.1844380403456,15.024074102484462,6.036939454835419,1.0,13.0,12.0,0.9657712250155339
2366,6.164658539088965,176.21145374449318,6.851169513633522,2.409331584623601,1.0,13.0,12.0,0.9100053778309534
2367,6.164690343960619,184.1620626151011,10.833596018301336,1.7027768817484343,1.0,13.0,12.0,0.9962950044747149
2368,6.164700746917783,,,,,13.0,12.0,
2369,6.1647031247015756,,,,,13.0,12.0,
2370,6.1647173911309485,,,,,13.0,12.0,
2371,6.164750083264106,,,,,13.0,12.0,
2372,6.164755432651605,260.5863192182408,4.964158638698393,3.881021657222277,0.98,13.0,12.0,0.0
2373,6.1648121915380125,180.09905447996377,10.512393589011054,4.411968839705537,1.0,13.0,12.0,0.9997122166398797
2374,6.164854978674072,,,,,13.0,12.0,
2375,6.164883798188355,,,,,13.0,12.0,
2376,6.1648885517389305,288.1844380403456,16.271849948997954,9.597028918038404,1.0,13.0,12.0,0.9048002063319497
2377,6.164893899421138,,,,,13.0,12.0,
2378,6.164904297503597,197.53086419753063,12.81403742989309,2.227206551863219,1.0,13.0,12.0,0.9966477142440592
2379,6.164927469477486,,,,,13.0,12.0,
2380,6.1649761860057755,252.5252525252523,11.588669880022051,0.1373323122525676,1.0,13.0,12.0,0.9830466312922489
2381,6.165010937750313,,,,,13.0,12.0,
2382,6.165012422805645,278.35768963117584,8.693192732854016,5.606597170241287,1.0,13.0,12.0,0.3122133405961357
2383,6.16504182585558,,,,,13.0,12.0,
2384,6.165061129805849,,,,,13.0,12.0,
2385,6.165062020736686,,,,,13.0,12.0,
2386,6.165078354144787,,,,,13.0,12.0,
2387,6.165132695426291,188.41262364578407,11.365458441876513,6.115647327100987,1.0,13.0,12.0,0.48078701315097433
2388,6.165199796041853,,,,,13.0,12.0,
2389,6.1652253271814885,202.42914979757063,12.561263656330397,1.8195072065534816,1.0,13.0,12.0,0.9915676233240713
2390,6.165233936180887,180.09905447996377,17.768282503875298,3.6856116105036,1.0,13.0,12.0,0.990936670790208
2391,6.165328920706997,212.99254526091565,8.279419270852117,6.715528876111534,0.98,13.0,12.0,0.41942795773122027
2392,6.165340792312217,,,,,13.0,12.0,
2393,6.165387385226423,,,,,13.0,12.0,
2394,6.165433676419979,212.99254526091565,9.766949139515845,1.34841717908796,1.0,13.0,12.0,0.9986657953581165
2395,6.165439610831558,,,,,13.0,12.0,
2396,6.165463050964562,,,,,13.0,12.0,
2397,6.165483226268469,202.42914979757063,11.752770826370297,1.5152477671695124,1.0,13.0,12.0,0.9932436674203786
2398,6.165518530795203,269.1790040376848,18.56150180510417,4.828095921749934,1.0,13.0,12.0,0.9826536781006499
2399,6.1655458230842175,,,,,13.0,12.0,
2400,6.165560951766416,,,,,13.0,12.0,
2401,6.165595063527707,,,,,13.0,12.0,
2402,6.165614639502417,,,,,13.0,12.0,
2403,6.165687003627488,269.1790040376848,14.47345178611829,4.132707904846939,0.96,13.0,12.0,0.0
2404,6.165690265660575,,,,,13.0,12.0,
2405,6.165706871994609,119.47431302269996,0.0723863595038523,1.2832165299574996,1.0,13.0,12.0,0.3387702003789923
2406,6.165731187266714,288.1844380403456,15.639316412522874,5.079149445426992,1.0,13.0,12.0,0.9926733531177223
2407,6.165743344392275,,,,,13.0,12.0,
2408,6.165760541696012,288.1844380403456,13.903955287940336,17.82777484702359,1.0,13.0,12.0,0.7530043130036134
2409,6.16577358747219,,,,,13.0,12.0,
2410,6.165784853963529,,,,,13.0,12.0,
2411,6.1657869293379495,,,,,13.0,12.0,
2412,6.165792562447098,,,,,13.0,12.0,
2413,6.1658245808374526,,,,,13.0,12.0,
2414,6.165824877293001,202.42914979757063,10.390894762130188,9.971584943393225,1.0,13.0,12.0,0.0
2415,6.165834363763687,197.53086419753063,10.92022898954275,6.845022243203857,1.0,13.0,12.0,0.9478058975811394
2416,6.165938997644879,310.0775193798448,20.37655727188252,5.3241942004119664,1.0,13.0,12.0,0.9737452671704172
2417,6.165939294022335,,,,,13.0,12.0,
2418,6.1659398867766395,,,,,13.0,12.0,
2419,6.165967152600128,,,,,13.0,12.0,
2420,6.165982266612653,,,,,13.0,12.0,
2421,6.165997972774239,184.1620626151011,8.817617013100147,8.067532714676162,1.0,13.0,12.0,0.0
2422,6.165998861785267,278.35768963117584,20.59990669549745,9.088369191333925,1.0,13.0,12.0,0.9746021815274055
2423,6.1660024178111845,,,,,13.0,12.0,
2424,6.166003306813114,,,,,13.0,12.0,
2425,6.166019308536675,,,,,13.0,12.0,
2426,6.166019604859328,278.35768963117584,26.02114466685612,3.839972840854898,1.0,13.0,12.0,0.9349656125501754
2427,6.166035605982404,,,,,13.0,12.0,
2428,6.16603945801658,,,,,13.0,12.0,
2429,6.166120046588971,310.0775193798448,12.348754951036938,5.475068260713215,0.98,13.0,12.0,0.9460180651840239
2430,6.166247120974446,260.5863192182408,10.42241709574148,4.552597124601448,1.0,13.0,12.0,0.0545355038701209
2431,6.166322340968786,,,,,13.0,12.0,
2432,6.166328855473368,,,,,13.0,12.0,
2433,6.166369124787187,298.73039581777425,17.48092643077996,10.294704924176417,0.98,13.0,12.0,0.9817004296145233
2434,6.166389554114308,,,,,13.0,12.0,
2435,6.166416495670558,,,,,13.0,12.0,
2436,6.166436626731463,,,,,13.0,12.0,
2437,6.166437514845011,,,,,13.0,12.0,
2438,6.166443139521974,202.42914979757063,12.278771694217255,3.0487362027003826,1.0,13.0,12.0,0.9302690849861638
2439,6.1664606051598145,,,,,13.0,12.0,
2440,6.166466821573282,288.1844380403456,18.72216552711029,8.468843403934557,1.0,13.0,12.0,0.9634003426926864
2441,6.166478366105085,207.57654385054468,10.54967248828413,6.201232268112932,0.98,13.0,12.0,0.8936641202467563
2442,6.166496718318822,,,,,13.0,12.0,
2443,6.166518325576414,202.42914979757063,6.617306404505115,4.196687267761945,0.98,13.0,12.0,0.8039424325378993
2444,6.166559169236212,202.42914979757063,1.3188351055139265,2.2571413836149645,0.98,13.0,12.0,0.0
2445,6.1665650882885235,,,,,13.0,12.0,
2446,6.166580181506789,123.07692307692292,0.6862263014212857,1.400099511044715,1.0,13.0,12.0,0.9005820621904466
2447,6.166587875886783,298.73039581777425,16.89393345926436,5.486688224449267,0.94,13.0,12.0,0.9665556763581591
2448,6.166592314890155,,,,,13.0,12.0,
2449,6.166615396976326,121.24886329190646,4.758924227549002,1.906931603634078,1.0,13.0,12.0,0.9601235780077898
2450,6.166620131611603,133.11148086522445,11.435440175970868,1.0423123421709022,1.0,13.0,12.0,0.9975833072056502
2451,6.166621611174542,,,,,13.0,12.0,
2452,6.166652680831934,197.53086419753063,15.624507571083257,0.488097790199447,1.0,13.0,12.0,0.996929619893883
2453,6.1666559356198,165.4944145635083,9.424785921137726,7.043286028171821,1.0,13.0,12.0,0.0
2454,6.166662741006515,,,,,13.0,12.0,
2455,6.1666893697555905,,,,,13.0,12.0,
2456,6.166702683517875,,,,,13.0,12.0,
2457,6.141478620884485,,,,,13.0,14.0,
2458,6.141480188627632,,,,,13.0,14.0,
2459,6.1414833240969475,,,,,13.0,14.0,
2460,6.141491476211226,278.35768963117584,33.30401497409298,8.76560526315427,1.0,13.0,14.0,0.9921350191507947
2461,6.1414952386738975,,,,,13.0,14.0,
2462,6.141496179284473,269.1790040376848,23.20477560158622,6.391846323631739,1.0,13.0,14.0,0.9923451507308995
2463,6.141500882306789,288.1844380403456,16.657792302174414,10.926205167418344,1.0,13.0,14.0,0.9348472814843651
2464,6.141519693886777,252.5252525252523,7.993948568539508,2.603870541312631,1.0,13.0,14.0,0.958686078931562
2465,6.141523142588057,278.35768963117584,19.21392419852793,1.79024648060755,1.0,13.0,14.0,0.46320738708331854
2466,6.14153599659702,,,,,13.0,14.0,
2467,6.141565151841368,,,,,13.0,14.0,
2468,6.141565465327983,,,,,13.0,14.0,
2469,6.141570167600058,252.5252525252523,8.159090228354728,0.8797514250501877,0.98,13.0,14.0,0.9935524595063203
2470,6.141575810259343,,,,,13.0,14.0,
2471,6.141588976179239,252.5252525252523,10.017668082660634,1.6889055756666664,1.0,13.0,14.0,0.991405461136113
2472,6.141599634012542,278.35768963117584,21.92168603485544,19.51466516614431,1.0,13.0,14.0,0.74215803977373
2473,6.141599947474268,,,,,13.0,14.0,
2474,6.141605903204074,212.99254526091565,11.579810406313811,9.848669844261453,1.0,13.0,14.0,0.048495403469247904
2475,6.141617187520784,288.1844380403456,5.713603974772241,4.743351272064274,0.98,13.0,14.0,0.0
2476,6.141618441315653,260.5863192182408,6.2780837229752535,1.8638285047231309,1.0,13.0,14.0,0.9982258674138701
2477,6.141652605832674,252.5252525252523,8.175889085792562,1.6025913735477388,1.0,13.0,14.0,0.9749504621113566
2478,6.141667023079328,,,,,13.0,14.0,
2479,6.14169961682936,,,,,13.0,14.0,
2480,6.141716226164924,252.5252525252523,8.052691701188508,2.720016803761468,1.0,13.0,14.0,0.06969785118892548
2481,6.141730641299766,260.5863192182408,13.130277585446096,0.5220685291959057,1.0,13.0,14.0,0.9867895263422097
2482,6.141762916931893,252.5252525252523,11.097528947229932,2.119171051335087,1.0,13.0,14.0,0.966222274431875
2483,6.141829967373426,260.5863192182408,8.617114663271991,3.8761209805654735,1.0,13.0,14.0,0.28408073262825756
2484,6.141865055067084,269.1790040376848,15.19537719394208,1.4056204084925523,1.0,13.0,14.0,0.9906519079168146
2485,6.141886670181531,,,,,13.0,14.0,
2486,6.141932716186144,,,,,13.0,14.0,
2487,6.1419637240098135,278.35768963117584,12.283371920638842,6.764966469555759,0.88,13.0,14.0,0.9466119458610455
2488,6.141980323248018,278.35768963117584,17.918006929464582,2.9492051776661583,1.0,13.0,14.0,0.9828931631918172
2489,6.141990345122414,,,,,13.0,14.0,
2490,6.1420332486578495,,,,,13.0,14.0,
2491,6.142057673594883,,,,,13.0,14.0,
2492,6.142094621529883,,,,,13.0,14.0,
2493,6.142197307755106,,,,,13.0,14.0,
2494,6.14221389806804,260.5863192182408,18.112148761359208,0.4590909486802843,0.98,13.0,14.0,0.999121969717255
2495,6.142340965107602,,,,,13.0,14.0,
2496,6.142402294512768,,,,,13.0,14.0,
2497,6.1424044846884955,,,,,13.0,14.0,
2498,6.142407300612488,288.1844380403456,17.6394620200507,5.5815604664833245,0.98,13.0,14.0,0.965646802196129
2499,6.14244484452115,,,,,13.0,14.0,
2500,6.142461425380905,,,,,13.0,14.0,
2501,6.1425468224240785,,,,,13.0,14.0,
2502,6.14256996744811,,,,,13.0,14.0,
2503,6.142590922014054,,,,,13.0,14.0,
2504,6.142617504709985,212.99254526091565,17.756725013511726,1.889528659325066,1.0,13.0,14.0,0.44107819733524983
2505,6.142630639088557,,,,,13.0,14.0,
2506,6.142632828113034,188.41262364578407,6.034070805113544,2.544700492559997,1.0,13.0,14.0,0.8674925793885062
2507,6.142709124357441,,,,,13.0,14.0,
2508,6.14275664639067,,,,,13.0,14.0,
2509,6.1428022876585056,,,,,13.0,14.0,
2510,6.1428835547538485,,,,,13.0,14.0,
2511,6.142886367573319,,,,,13.0,14.0,
2512,6.142892618218029,,,,,13.0,14.0,
2513,6.1429457450661085,,,,,13.0,14.0,
2514,6.142948244992971,,,,,13.0,14.0,
2515,6.142960119449056,,,,,13.0,14.0,
2516,6.142985117242771,,,,,13.0,14.0,
2517,6.143005739339449,,,,,13.0,14.0,
2518,6.143058539941678,168.9189189189187,11.355871063004429,5.053368767128006,1.0,13.0,14.0,0.9692422898067392
2519,6.143154439409298,184.1620626151011,7.564912718464569,1.473185948485309,1.0,13.0,14.0,0.9805774587721189
2520,6.143155064092108,,,,,13.0,14.0,
2521,6.143156001114638,,,,,13.0,14.0,
2522,6.143160373859715,,,,,13.0,14.0,
2523,6.143200351201968,207.57654385054468,14.269854407926346,4.460858900226526,0.98,13.0,14.0,0.5262244380435145
2524,6.14320753424064,,,,,13.0,14.0,
2525,6.143263745223148,,,,,13.0,14.0,
2526,6.1432674923633135,269.1790040376848,16.41601770168839,3.2740373281327493,0.88,13.0,14.0,0.9781008533727968
2527,6.143278733589828,,,,,13.0,14.0,
2528,6.143311206609857,,,,,13.0,14.0,
2529,6.143311831067216,,,,,13.0,14.0,
2530,6.1433336865091395,,,,,13.0,14.0,
2531,6.1433742722692495,,,,,13.0,14.0,
2532,6.143439201597378,,,,,13.0,14.0,
2533,6.143478216957047,202.42914979757063,18.123797300436905,7.392778431199588,1.0,13.0,14.0,0.9955294290182036
2534,6.143486643814452,,,,,13.0,14.0,
2535,6.14349382211957,,,,,13.0,14.0,
2536,6.143514420075551,269.1790040376848,12.58841526678657,5.119921199819544,0.96,13.0,14.0,0.9863274582193639
2537,6.143560605880117,269.1790040376848,19.21982656895449,7.859523003761296,1.0,13.0,14.0,0.9678143446014577
2538,6.143592745805196,,,,,13.0,14.0,
2539,6.143643915146763,,,,,13.0,14.0,
2540,6.143647970995229,,,,,13.0,14.0,
2541,6.1437437404092625,184.1620626151011,10.63108276336797,6.019309739298279,1.0,13.0,14.0,0.0
2542,6.143752474028128,,,,,13.0,14.0,
2543,6.1437786738309805,,,,,13.0,14.0,
2544,6.143783664090423,,,,,13.0,14.0,
2545,6.1438257671216325,,,,,13.0,14.0,
2546,6.143865683263326,,,,,13.0,14.0,
2547,6.143885016325649,,,,,13.0,14.0,
2548,6.143898424234429,,,,,13.0,14.0,
2549,6.143937398362942,252.5252525252523,1.671095044748256,2.656827325098959,1.0,13.0,14.0,0.0
2550,6.144048065820088,,,,,13.0,14.0,
2551,6.14405710501443,,,,,13.0,14.0,
2552,6.144104479783569,252.5252525252523,8.695687693098705,2.684267244885035,1.0,13.0,14.0,0.9150647595087102
2553,6.144148421495548,,,,,13.0,14.0,
2554,6.144179894740867,252.5252525252523,12.434698356324644,0.8848762317821866,1.0,13.0,14.0,0.9798906897678642
2555,6.144206691944046,,,,,13.0,14.0,
2556,6.14429299262795,269.1790040376848,11.5499946554703,17.25299019295562,1.0,13.0,14.0,0.9871255632812573
2557,6.144359030665696,,,,,13.0,14.0,
2558,6.144361210995696,,,,,13.0,14.0,
2559,6.144440941259285,298.73039581777425,16.574051544082636,5.305262756221111,1.0,13.0,14.0,0.9702744525842892
2560,6.1444459239147875,,,,,13.0,14.0,
2561,6.14446803375893,,,,,13.0,14.0,
2562,6.144549301118705,,,,,13.0,14.0,
2563,6.144597556147667,218.6987424822305,9.204465673171796,4.935466075701811,1.0,13.0,14.0,0.32617556087846855
2564,6.144670706772752,,,,,13.0,14.0,
2565,6.144766562130517,,,,,13.0,14.0,
2566,6.144771229870702,,,,,13.0,14.0,
2567,6.144779320501513,,,,,13.0,14.0,
2568,6.144914971705487,,,,,13.0,14.0,
2569,6.144917149246236,,,,,13.0,14.0,
2570,6.144947944724898,,,,,13.0,14.0,
2571,6.144966296547492,,,,,13.0,14.0,
2572,6.145002686851289,,,,,13.0,14.0,
2573,6.145060531827373,,,,,13.0,14.0,
2574,6.1450623976660745,,,,,13.0,14.0,
2575,6.145072659635645,,,,,13.0,14.0,
2576,6.145077946010187,,,,,13.0,14.0,
2577,6.145104998802066,212.99254526091565,5.600675125182136,6.535385046029006,1.0,13.0,14.0,0.0
2578,6.145114948830362,278.35768963117584,25.77706848302722,5.233164642336362,1.0,13.0,14.0,0.9999941119857418
2579,6.145128007896559,,,,,13.0,14.0,
2580,6.145153192129639,,,,,13.0,14.0,
2581,6.1451914320615675,,,,,13.0,14.0,
2582,6.145192986459129,,,,,13.0,14.0,
2583,6.145227181798026,252.5252525252523,6.1846074925065295,2.624944074253932,1.0,13.0,14.0,0.9266258659765929
2584,6.145278158940654,,,,,13.0,14.0,
2585,6.145321360492922,,,,,13.0,14.0,
2586,6.145395321518869,,,,,13.0,14.0,
2587,6.145414897329325,278.35768963117584,16.527574790352958,3.750707784802046,1.0,13.0,14.0,0.1942294058294445
2588,6.145426083110571,,,,,13.0,14.0,
2589,6.145477968939112,,,,,13.0,14.0,
2590,6.145523014481609,218.6987424822305,6.953261118136197,2.299136108030865,1.0,13.0,14.0,0.3191048489044397
2591,6.145572093271288,,,,,13.0,14.0,
2592,6.1456258250793825,252.5252525252523,7.896889305806212,2.6233725689473038,1.0,13.0,14.0,0.9040589023243061
2593,6.145681723951044,,,,,13.0,14.0,
2594,6.145702839430264,,,,,13.0,14.0,
2595,6.145742893915504,,,,,13.0,14.0,
2596,6.145752208382643,269.1790040376848,13.593015398500825,4.208087802430953,1.0,13.0,14.0,0.8273136985970571
2597,6.145761833122154,,,,,13.0,14.0,
2598,6.145778287827901,252.5252525252523,7.278396070583085,0.9746534528174208,0.98,13.0,14.0,0.9442306517758148
2599,6.145790085157726,,,,,13.0,14.0,
2600,6.145840685858324,,,,,13.0,14.0,
2601,6.145863345610492,,,,,13.0,14.0,
2602,6.145897177834479,,,,,13.0,14.0,
2603,6.145916731037352,,,,,13.0,14.0,
2604,6.145977557594834,,,,,13.0,14.0,
2605,6.146000830809773,252.5252525252523,9.699334415151668,0.4856927502842438,0.98,13.0,14.0,0.7074118686650374
2606,6.1460213102073045,252.5252525252523,11.82753334482362,1.9656646482480369,0.92,13.0,14.0,0.12303837660306458
2607,6.146039306456427,,,,,13.0,14.0,
2608,6.146041788639163,197.53086419753063,13.074020744818853,1.250283105721877,1.0,13.0,14.0,0.22968566843133054
2609,6.1460532685497835,,,,,13.0,14.0,
2610,6.146060094298729,,,,,13.0,14.0,
2611,6.146083363091184,,,,,13.0,14.0,
2612,6.14611748839846,,,,,13.0,14.0,
2613,6.146126174412184,,,,,13.0,14.0,
2614,6.146162467661482,,,,,13.0,14.0,
2615,6.146174254560065,,,,,13.0,14.0,
2616,6.146256133656877,,,,,13.0,14.0,
2617,6.146333656452234,,,,,13.0,14.0,
2618,6.146363111486516,,,,,13.0,14.0,
2619,6.146369622329757,,,,,13.0,14.0,
2620,6.1463854339712665,,,,,13.0,14.0,
2621,6.146387914176526,172.4881414402758,8.556737659557115,2.3675202243361757,1.0,13.0,14.0,0.9803113142636982
2622,6.146405275216761,260.5863192182408,5.106680799262961,3.8831276399965295,1.0,13.0,14.0,0.0
2623,6.146425425553934,,,,,13.0,14.0,
2624,6.146445264972493,,,,,13.0,14.0,
2625,6.146455184341919,,,,,13.0,14.0,
2626,6.146463243662759,,,,,13.0,14.0,
2627,6.146576678234174,,,,,13.0,14.0,
2628,6.146598989744699,,,,,13.0,14.0,
2629,6.146634933656399,,,,,13.0,14.0,
2630,6.146647017579217,,,,,13.0,14.0,
2631,6.1466612699791074,,,,,13.0,14.0,
2632,6.146766599302072,269.1790040376848,7.673567424705254,5.291411973813354,0.98,13.0,14.0,0.6855963505952246
2633,6.146820802967829,184.1620626151011,8.754529676647337,2.006249545041726,1.0,13.0,14.0,0.9935156976781669
2634,6.146836288486989,,,,,13.0,14.0,
2635,6.1468486765047725,,,,,13.0,14.0,
2636,6.146868806280046,,,,,13.0,14.0,
2637,6.146889864123305,252.5252525252523,8.290241215251854,3.910871410767612,1.0,13.0,14.0,0.22428602227769143
